kawa/herbata,napoje,piwo,lody,ciasto,zupa,zapiekanka,pizza,spaghetti,kebab,frytki,rollokebs,mean_prep, mean_difficulty, mean_price, dodaj
33,33,30,31,33,19,36,27,28,40,32,68,12.7756097561,4.25365853659,21.8170731707,tanie/czasochlonne
49,53,10,49,11,56,13,9,57,14,45,56,13.3886255924,4.20142180095,17.5497630332,drogie/czasochlonne
30,6,32,35,46,35,37,37,45,34,36,42,16.0168674699,4.39518072289,21.756626506,tanie/proste
30,34,47,42,41,3,43,44,42,28,31,30,13.9734939759,3.95903614458,20.6698795181,tanie/proste
19,14,14,14,13,16,13,14,22,19,25,20,14.1330049261,4.26600985222,20.1527093596,drogie/proste
18,28,17,16,25,27,21,18,19,16,15,6,15.0,3.71238938053,18.9159292035,drogie/proste
50,18,9,50,44,44,14,10,59,54,13,57,14.2535545024,4.4644549763,20.7582938389,tanie/proste
31,38,37,33,43,49,27,27,45,2,41,42,15.3734939759,3.94939759036,18.356626506,drogie/proste
48,55,56,21,52,14,17,53,19,14,53,23,14.0588235294,3.33411764706,18.7011764706,drogie/proste
66,36,21,31,30,29,30,36,28,19,30,67,12.9101654846,4.22458628842,21.3215130024,tanie/czasochlonne
17,59,26,23,14,56,31,26,24,56,24,54,12.5853658537,4.20731707317,20.8024390244,tanie/czasochlonne
29,21,60,27,61,26,31,18,50,31,28,24,14.8078817734,3.70197044335,18.618226601,drogie/proste
43,39,36,58,12,45,12,55,37,38,11,39,13.9152941176,4.00941176471,22.04,tanie/proste
42,38,5,48,40,4,38,51,40,31,34,28,14.7869674185,4.22055137845,22.6290726817,tanie/proste
56,16,48,59,9,57,16,18,17,52,56,18,13.0023696682,3.94549763033,16.5331753555,drogie/czasochlonne
6,53,42,14,51,32,46,39,43,47,5,47,13.9411764706,4.19529411765,22.4117647059,tanie/proste
38,34,6,41,36,34,41,32,42,30,30,28,15.0637755102,4.23214285714,20.8214285714,tanie/proste
30,26,41,27,30,31,36,21,71,39,35,34,14.1282660333,4.23990498812,20.2731591449,drogie/proste
42,44,10,47,53,41,38,11,6,38,45,47,13.9170616114,4.00236966825,18.2156398104,drogie/proste
32,53,42,28,65,30,34,28,28,31,37,17,14.6282352941,3.54588235294,17.9011764706,drogie/proste
6,46,38,56,46,34,8,43,45,37,41,4,16.5222772277,3.69059405941,19.0371287129,drogie/proste
37,65,37,30,32,34,36,30,22,40,32,30,12.4917647059,3.59764705882,18.8658823529,drogie/czasochlonne
20,24,21,24,36,28,26,58,46,64,48,26,16.1852731591,4.56294536817,23.8028503563,tanie/proste
50,60,18,46,17,51,18,18,55,20,22,48,12.8770685579,4.03546099291,18.3617021277,drogie/czasochlonne
26,27,56,29,28,20,30,57,29,32,37,35,14.2315270936,4.0960591133,22.5295566502,tanie/proste
16,42,43,41,8,40,5,50,7,40,42,42,13.9255319149,4.12234042553,21.5132978723,tanie/proste
46,20,52,47,61,22,8,18,18,49,18,47,13.6403940887,3.81280788177,19.7192118227,drogie/proste
29,41,38,39,43,2,46,46,37,27,38,35,14.0285035629,3.90736342043,21.0427553444,tanie/proste
28,30,32,29,24,62,71,28,31,25,28,34,13.5545023697,4.04502369668,19.3957345972,drogie/proste
64,44,48,18,52,18,52,20,10,19,18,47,11.2731707317,3.64390243902,18.4512195122,drogie/czasochlonne
44,36,26,50,27,1,34,35,39,32,33,35,13.0510204082,3.95153061224,21.0382653061,tanie/czasochlonne
46,52,27,48,48,14,8,40,33,8,12,41,14.5066312997,3.72148541114,21.2546419098,tanie/proste
40,57,20,24,20,57,39,20,22,49,22,22,12.4566326531,3.9056122449,18.2602040816,drogie/czasochlonne
52,25,66,29,32,27,25,22,63,19,39,22,13.5011876485,3.6674584323,17.945368171,drogie/proste
40,10,42,48,53,8,10,51,31,6,53,54,16.2463054187,4.24384236453,20.9408866995,tanie/proste
50,38,44,40,11,52,16,38,13,45,11,19,12.7029177719,3.824933687,19.5145888594,drogie/czasochlonne
16,21,22,56,60,19,54,17,17,14,49,54,15.1253132832,3.97994987469,19.7694235589,drogie/proste
22,13,29,35,29,23,52,33,71,29,28,57,14.4845605701,4.71258907363,23.1828978622,tanie/proste
48,36,44,6,31,30,53,51,4,27,57,38,13.3811764706,3.90117647059,19.9741176471,drogie/czasochlonne
43,14,45,57,16,25,51,65,13,19,50,17,14.5469879518,3.92771084337,20.6144578313,tanie/proste
48,53,25,50,22,22,20,54,19,23,53,15,14.1485148515,3.70544554455,19.2326732673,drogie/proste
35,28,33,41,31,67,29,37,35,33,26,27,15.2985781991,4.04028436019,19.9336492891,drogie/proste
19,16,17,19,20,21,6,23,27,16,15,26,15.1511111111,4.34666666667,21.6622222222,tanie/proste
41,15,45,48,52,43,41,16,15,10,59,14,15.2355889724,3.54385964912,15.9147869674,drogie/proste
40,35,35,34,35,45,6,44,45,44,40,1,15.6881188119,3.87376237624,19.5618811881,drogie/proste
31,32,43,45,40,34,2,30,24,32,51,40,14.702970297,3.9801980198,19.4108910891,drogie/proste
58,16,13,47,13,55,52,37,53,9,58,11,15.5308056872,4.15402843602,18.691943128,drogie/proste
21,63,21,20,56,62,26,26,24,23,61,22,16.2541176471,3.78117647059,17.2541176471,drogie/proste
39,49,36,6,31,37,7,32,48,45,39,23,13.987244898,4.21683673469,19.7602040816,drogie/proste
26,24,30,25,20,29,35,38,37,56,42,30,13.8954081633,4.42091836735,21.4617346939,tanie/proste
23,68,23,25,61,67,20,26,22,50,23,17,15.3411764706,3.75294117647,18.2094117647,drogie/proste
34,34,28,28,59,24,23,31,67,34,27,32,15.4798099762,4.11163895487,20.7387173397,tanie/proste
6,40,45,42,28,42,41,39,41,35,34,6,15.0726817043,3.67167919799,19.3533834586,drogie/proste
17,53,52,27,59,35,24,65,23,27,27,16,16.1623529412,3.75058823529,21.0588235294,tanie/proste
42,43,33,46,31,54,47,33,53,29,6,4,14.1781472684,3.74109263658,18.6579572447,drogie/proste
12,11,11,33,6,49,49,41,57,60,18,45,14.8086734694,5.19897959184,24.5943877551,tanie/proste
40,46,29,1,34,31,36,36,42,46,31,43,13.4,4.38554216867,21.4674698795,tanie/czasochlonne
20,52,58,20,57,23,23,19,53,27,23,50,13.6352941176,3.79529411765,19.4470588235,drogie/proste
8,43,15,13,50,39,40,59,13,38,47,50,16.4602409639,4.39518072289,23.2554216867,tanie/proste
2,34,35,29,45,42,41,31,44,52,29,37,15.0736342043,4.38717339667,21.5748218527,tanie/proste
24,17,19,45,26,40,59,64,29,24,10,20,15.724137931,4.30769230769,23.5570291777,tanie/proste
13,55,46,48,47,10,39,43,24,16,12,51,13.4455445545,3.69059405941,21.4702970297,tanie/czasochlonne
26,67,38,71,47,27,25,26,22,26,24,26,13.5811764706,3.53411764706,18.0470588235,drogie/proste
48,26,26,21,40,67,21,23,25,29,61,12,16.0476190476,3.82957393484,16.8646616541,drogie/proste
20,10,27,18,19,18,26,15,14,27,21,23,13.2731092437,4.0756302521,20.3235294118,drogie/czasochlonne
18,63,22,48,14,26,15,63,56,25,19,52,14.3586698337,4.50356294537,22.8669833729,tanie/proste
52,46,10,13,11,52,49,45,43,39,52,10,14.0805687204,4.26066350711,18.990521327,drogie/proste
37,52,10,2,49,48,3,36,48,28,44,47,16.2376237624,4.29455445545,20.5717821782,tanie/proste
29,25,26,64,37,22,24,26,23,40,38,23,14.3448275862,3.89655172414,19.4164456233,drogie/proste
40,38,33,48,12,7,47,8,42,45,46,44,10.9780487805,4.02926829268,18.6902439024,drogie/czasochlonne
60,59,21,13,49,41,17,15,22,53,20,22,12.8520408163,3.52295918367,18.262755102,drogie/czasochlonne
8,33,44,41,47,44,53,54,9,33,11,48,14.9411764706,4.04235294118,22.8729411765,tanie/proste
6,9,49,46,38,39,39,41,13,56,33,35,14.9603960396,4.2400990099,22.051980198,tanie/proste
53,21,25,19,55,48,27,60,25,24,23,24,16.6287128713,4.12376237624,21.4381188119,tanie/proste
33,25,30,22,28,45,21,26,24,73,31,34,13.6454081633,4.42091836735,21.25,tanie/proste
48,20,19,34,55,21,53,14,11,51,52,14,14.1887755102,3.8443877551,17.7908163265,drogie/proste
43,36,6,7,42,10,41,35,42,39,41,34,14.4015957447,4.30585106383,21.3563829787,tanie/proste
29,36,35,25,25,32,39,42,38,1,37,38,14.7586206897,3.93899204244,20.2732095491,drogie/proste
42,43,4,39,40,10,11,50,12,44,42,55,14.4158163265,4.35969387755,23.3903061224,tanie/proste
49,6,44,36,36,40,9,44,10,38,52,42,15.1921182266,4.16502463054,21.2684729064,tanie/proste
19,14,18,20,18,20,21,19,15,21,17,23,14.0088888889,4.10222222222,20.6666666667,tanie/proste
19,13,44,15,56,14,45,61,52,15,67,14,17.5204819277,4.14698795181,21.0795180723,tanie/proste
64,22,20,49,28,16,24,52,26,24,27,25,14.2652519894,4.0875331565,21.6180371353,tanie/proste
35,7,46,5,11,36,52,36,49,41,37,37,13.237244898,4.47193877551,22.0714285714,tanie/czasochlonne
52,9,50,46,39,38,46,6,45,5,37,37,13.4536585366,3.79756097561,17.2487804878,drogie/czasochlonne
37,55,37,41,38,39,9,7,29,41,38,35,12.9581280788,3.70689655172,17.1945812808,drogie/czasochlonne
25,42,37,29,41,33,46,42,3,38,41,29,14.2931034483,3.83743842365,19.9655172414,drogie/proste
50,24,63,27,21,23,19,20,29,56,62,29,11.9290780142,3.83924349882,18.4397163121,drogie/czasochlonne
61,30,23,29,27,25,33,37,28,24,22,71,12.6365853659,4.28292682927,21.943902439,tanie/czasochlonne
39,42,39,35,43,40,3,34,40,34,34,38,14.5771971496,3.97387173397,20.16152019,drogie/proste
13,52,13,40,50,60,42,13,37,40,18,47,14.8494117647,4.05882352941,19.6,drogie/proste
33,26,35,24,37,60,37,21,31,36,39,43,14.3909952607,4.21563981043,19.1137440758,drogie/proste
59,60,24,24,50,20,22,21,24,20,31,55,12.6097560976,3.72682926829,19.0073170732,drogie/czasochlonne
50,16,53,21,16,59,61,57,18,20,11,22,13.7326732673,3.96287128713,21.0717821782,tanie/proste
37,44,29,26,46,34,35,29,40,27,44,1,15.1301020408,3.61734693878,17.4642857143,drogie/proste
25,25,35,36,39,23,41,40,66,25,42,24,15.4964370546,4.19714964371,20.9809976247,tanie/proste
20,20,20,22,21,16,28,18,15,20,25,24,13.5261044177,3.91164658635,19.7469879518,drogie/proste
73,28,51,30,31,63,24,24,28,20,25,25,13.4549763033,3.54265402844,17.2227488152,drogie/czasochlonne
26,27,22,61,32,24,30,36,26,26,35,32,15.0477453581,4.14323607427,20.7188328912,tanie/proste
39,6,25,31,40,7,42,42,48,33,31,33,15.1883289125,4.48806366048,22.2705570292,tanie/proste
16,12,55,17,45,10,7,51,43,56,48,32,15.9362244898,4.34693877551,22.9387755102,tanie/proste
17,16,22,22,24,24,16,20,18,22,10,10,14.8280542986,3.90497737557,20.0135746606,drogie/proste
26,18,50,20,24,56,59,20,53,19,21,44,13.5536585366,4.10487804878,20.0365853659,drogie/proste
34,18,31,26,24,23,25,19,25,70,32,65,12.2346938776,4.76530612245,22.737244898,tanie/czasochlonne
34,33,32,27,76,29,34,21,35,22,28,28,15.7619047619,3.81203007519,19.0025062657,drogie/proste
8,39,49,41,47,34,5,53,10,53,35,51,15.3058823529,4.16,22.5835294118,tanie/proste
36,47,35,50,30,8,38,46,35,9,52,37,13.7966903073,3.83451536643,20.548463357,tanie/proste
55,23,64,59,15,27,19,41,25,48,15,13,12.2202970297,3.80940594059,19.754950495,drogie/czasochlonne
46,37,3,39,38,43,45,39,5,41,31,32,14.4962406015,4.15789473684,20.4611528822,drogie/proste
28,31,32,28,21,39,35,33,66,34,41,33,14.6460807601,4.48218527316,20.4085510689,drogie/proste
37,34,50,40,48,40,44,16,42,45,12,13,13.3800475059,3.71496437055,17.9121140143,drogie/czasochlonne
51,52,28,30,17,16,27,20,23,53,26,49,10.6734693878,3.85459183673,20.8494897959,tanie/czasochlonne
19,22,20,29,56,30,27,35,34,62,24,52,15.6536585366,4.56585365854,23.7024390244,tanie/proste
39,25,19,18,58,56,59,12,19,46,29,12,14.9617346939,3.80102040816,17.9821428571,drogie/proste
18,18,22,20,17,25,16,22,20,15,22,14,15.1528384279,4.13537117904,18.8296943231,drogie/proste
57,45,26,21,49,15,51,16,28,17,45,55,12.4870588235,3.85647058824,18.3623529412,drogie/czasochlonne
53,32,44,4,33,30,29,44,33,31,37,36,13.7438423645,3.99507389163,20.7906403941,tanie/proste
10,57,43,16,14,18,55,12,42,51,59,15,11.4846938776,3.70663265306,17.8443877551,drogie/czasochlonne
59,39,28,30,37,33,41,34,28,35,24,35,13.0709219858,3.81560283688,19.7966903073,drogie/czasochlonne
52,23,51,47,18,12,76,27,13,57,19,20,10.465060241,3.84337349398,19.8506024096,drogie/czasochlonne
53,29,12,47,57,41,11,55,9,43,10,43,16.0268292683,4.20487804878,22.9390243902,tanie/proste
34,35,44,31,38,28,2,44,28,53,25,44,14.1428571429,4.25369458128,22.3128078818,tanie/proste
13,22,22,19,56,51,51,52,14,63,18,18,16.35839599,4.17543859649,22.9423558897,tanie/proste
20,27,60,29,31,24,30,16,26,54,29,60,12.0763546798,4.16502463054,21.1502463054,tanie/czasochlonne
30,13,8,15,47,47,12,35,36,49,42,42,16.9867021277,4.59308510638,22.7154255319,tanie/proste
53,19,59,17,50,22,17,60,23,47,22,17,14.7216748768,3.95073891626,21.4753694581,tanie/proste
3,44,38,42,44,44,41,32,34,29,35,6,15.7959183673,3.66581632653,18.7244897959,drogie/proste
6,36,47,53,16,8,38,34,29,55,37,18,12.724137931,3.88594164456,20.8594164456,tanie/czasochlonne
26,57,27,23,25,51,47,22,25,22,28,69,12.6848341232,4.19431279621,19.8672985782,drogie/czasochlonne
16,20,15,22,15,21,17,23,24,21,14,24,14.5603448276,4.36206896552,21.0043103448,tanie/proste
72,31,24,64,23,33,50,22,29,23,29,23,12.3309692671,3.68321513002,17.8794326241,drogie/czasochlonne
18,24,20,18,16,20,22,21,23,15,19,17,14.0343347639,4.00858369099,20.0343347639,drogie/proste
26,21,34,39,26,58,67,29,26,32,22,35,13.9228915663,4.06746987952,19.8192771084,drogie/proste
13,16,14,14,25,14,23,18,26,18,24,14,15.4063926941,3.90867579909,20.5707762557,tanie/proste
10,12,9,45,41,44,55,11,50,46,48,44,15.6337349398,4.6265060241,20.7253012048,tanie/proste
43,31,35,31,38,49,43,26,44,33,40,2,14.9469879518,3.75903614458,17.8096385542,drogie/proste
27,70,22,27,29,31,35,24,24,33,28,60,12.1780487805,3.9487804878,20.3195121951,drogie/czasochlonne
36,21,25,24,29,24,26,30,23,64,26,64,12.9770408163,4.67346938776,23.3520408163,tanie/czasochlonne
19,59,36,20,26,36,25,73,58,25,28,20,15.5341176471,4.05411764706,22.7411764706,tanie/proste
60,58,21,13,52,67,21,45,23,17,14,31,15.3957345972,3.68957345972,19.845971564,drogie/proste
39,34,5,34,35,43,32,32,4,34,40,45,14.5729442971,4.11140583554,20.3633952255,drogie/proste
27,23,66,36,32,29,59,16,59,31,19,24,12.7933491686,3.73871733967,19.3277909739,drogie/czasochlonne
31,35,21,48,21,27,19,58,50,27,61,23,15.7315914489,4.3325415677,21.945368171,tanie/proste
31,18,35,21,25,35,26,43,30,58,37,33,14.2321428571,4.41326530612,22.75,tanie/proste
14,23,18,13,22,24,21,19,29,27,21,24,14.4,4.18431372549,20.7333333333,tanie/proste
25,24,27,25,31,22,27,55,17,64,20,55,14.2780612245,4.67091836735,25.5076530612,tanie/proste
34,40,38,49,40,0,5,44,27,40,39,43,13.7669172932,4.06015037594,21.1553884712,tanie/proste
67,20,19,59,20,26,24,43,55,48,17,25,14.0,4.18676122931,21.7021276596,tanie/proste
24,18,29,27,20,27,28,47,67,34,58,25,15.603960396,4.47524752475,21.5396039604,tanie/proste
61,32,24,33,29,25,29,26,62,28,35,37,13.5771971496,4.15439429929,19.5629453682,drogie/proste
52,59,41,21,18,63,50,19,12,47,21,20,11.3971631206,3.60520094563,17.3026004728,drogie/czasochlonne
40,20,10,47,49,55,11,47,11,38,45,49,16.7748815166,4.50473933649,21.7014218009,tanie/proste
53,48,47,48,9,48,11,44,42,19,8,44,12.7220902613,3.98574821853,20.6080760095,tanie/czasochlonne
3,28,35,26,33,40,41,33,34,33,41,29,15.420212766,4.1170212766,20.5265957447,tanie/proste
79,25,16,12,22,50,51,24,37,55,25,27,12.7541371158,4.1134751773,19.8723404255,drogie/czasochlonne
4,32,45,25,44,30,38,41,34,35,35,36,15.1077694236,4.10776942356,21.9298245614,tanie/proste
41,4,8,53,31,43,38,37,43,41,33,38,15.6951219512,4.59512195122,21.8829268293,tanie/proste
14,14,19,20,25,17,29,13,17,21,19,24,13.7801724138,4.18965517241,20.7543103448,tanie/proste
5,35,50,56,52,39,42,4,47,10,33,48,14.5249406176,3.87885985748,17.8123515439,drogie/proste
18,57,55,52,58,47,22,13,21,21,18,24,14.0320197044,3.34975369458,16.5418719212,drogie/proste
35,32,39,33,43,33,32,28,55,31,26,34,14.5771971496,3.99762470309,20.1876484561,drogie/proste
43,41,12,12,40,48,49,11,14,17,37,52,13.4388297872,4.01063829787,17.8936170213,drogie/czasochlonne
46,21,44,50,18,35,47,7,7,42,49,40,11.5270935961,3.83990147783,17.578817734,drogie/czasochlonne
14,14,21,14,43,39,61,47,57,13,53,45,16.7957244656,4.48693586698,22.1947743468,tanie/proste
45,10,48,37,11,40,50,5,41,39,49,46,12.0237529691,4.14251781473,18.5700712589,drogie/czasochlonne
31,35,5,35,42,31,31,42,35,37,46,6,16.670212766,4.09574468085,19.9468085106,drogie/proste
6,11,38,45,42,54,62,12,8,50,37,57,13.9952606635,4.15402843602,20.5450236967,tanie/proste
26,19,52,20,24,21,68,60,39,32,24,21,14.0714285714,4.19950738916,23.1428571429,tanie/proste
21,24,74,31,34,24,28,22,31,29,30,58,12.4852216749,3.88916256158,19.7290640394,drogie/czasochlonne
38,1,35,27,33,31,39,41,26,29,34,42,14.960106383,4.44414893617,22.420212766,tanie/proste
21,33,56,30,19,24,30,22,53,23,21,78,12.1853658537,4.36829268293,21.5390243902,tanie/czasochlonne
12,23,25,18,17,13,29,27,20,20,23,21,13.7782258065,3.93548387097,20.4153225806,drogie/proste
49,44,9,48,51,31,43,45,46,41,8,8,14.9716312057,4.08747044917,20.5673758865,tanie/proste
18,53,23,17,16,64,54,23,17,18,60,62,13.4094117647,4.17176470588,18.9835294118,drogie/czasochlonne
20,12,57,44,19,12,53,16,45,17,52,63,12.4341463415,4.16097560976,20.5024390244,tanie/czasochlonne
41,29,30,30,25,69,36,29,33,36,28,36,14.0331753555,4.13981042654,19.6611374408,drogie/proste
31,63,37,39,28,31,36,22,37,31,36,34,12.4282352941,3.76235294118,18.2211764706,drogie/czasochlonne
26,25,22,26,21,68,24,52,20,58,32,30,15.7178217822,4.62871287129,22.9925742574,tanie/proste
38,38,36,35,39,34,31,32,35,50,5,4,13.7692307692,3.67904509284,20.074270557,drogie/proste
24,34,65,28,37,26,37,37,32,28,36,22,13.6600985222,3.72660098522,19.9064039409,drogie/proste
52,41,42,36,12,48,47,7,8,34,9,41,10.1087533156,3.66843501326,17.8381962865,drogie/czasochlonne
49,55,59,21,24,21,21,25,21,23,67,20,11.921182266,3.21921182266,16.8497536946,drogie/czasochlonne
35,4,34,38,25,29,31,37,37,33,29,45,14.5596816976,4.41379310345,21.9628647215,tanie/proste
24,10,16,15,19,20,21,19,25,23,20,14,14.7610619469,4.3407079646,19.8849557522,drogie/proste
25,44,35,26,31,40,26,31,33,31,30,58,13.5195121951,4.31951219512,20.4634146341,drogie/proste
17,19,58,21,60,25,23,24,59,23,30,47,15.2536945813,4.14778325123,20.3349753695,drogie/proste
32,28,28,27,32,32,34,29,54,26,61,38,14.9216152019,4.1757719715,19.4964370546,drogie/proste
54,20,65,17,48,20,19,41,59,18,24,14,14.6215538847,3.55639097744,19.6917293233,drogie/proste
51,32,28,30,67,35,30,26,33,25,31,35,15.3522458629,3.86997635934,18.7635933806,drogie/proste
37,50,35,7,45,59,20,13,47,14,40,55,14.2867298578,3.95971563981,17.2890995261,drogie/proste
34,75,47,24,33,30,37,36,23,25,29,32,12.4094117647,3.57411764706,18.6894117647,drogie/czasochlonne
16,17,17,13,14,20,17,22,18,14,15,19,14.504950495,4.18316831683,20.896039604,tanie/proste
10,21,25,58,51,55,22,24,17,20,57,17,17.6710875332,3.85676392573,17.2944297082,drogie/proste
23,19,24,27,37,74,59,17,36,37,22,40,15.0048192771,4.39277108434,19.2819277108,drogie/proste
49,48,59,24,26,72,25,18,16,27,24,34,12.4834123223,3.59004739336,16.7274881517,drogie/czasochlonne
44,43,43,41,15,39,34,13,10,49,13,48,10.4489795918,3.71173469388,19.0153061224,drogie/czasochlonne
60,31,32,30,19,31,28,30,26,36,26,74,11.7706855792,4.40661938534,21.829787234,tanie/czasochlonne
52,43,36,12,10,55,43,10,47,41,12,54,11.0987951807,4.18554216867,19.2795180723,drogie/czasochlonne
20,19,19,73,47,19,24,18,47,72,12,29,14.5012531328,4.27067669173,21.7994987469,tanie/proste
28,36,43,30,42,41,3,26,43,37,48,46,14.8510638298,4.11820330969,19.6879432624,drogie/proste
26,19,17,25,38,23,63,17,24,44,65,54,13.9325301205,4.32048192771,20.4819277108,drogie/proste
31,24,28,29,68,22,22,30,24,42,21,58,15.1478696742,4.1328320802,22.2606516291,tanie/proste
45,15,50,12,46,47,17,48,45,39,12,47,15.1394799054,4.29787234043,23.0283687943,tanie/proste
29,31,26,30,60,42,30,27,31,30,38,25,16.0350877193,3.88721804511,18.8270676692,drogie/proste
31,29,25,55,22,31,26,23,27,28,23,57,13.3289124668,4.19098143236,20.9840848806,tanie/czasochlonne
29,20,51,28,66,56,21,28,21,34,18,50,15.4218009479,4.09952606635,20.3412322275,drogie/proste
32,43,43,7,7,5,49,41,51,46,40,42,11.4359605911,4.24876847291,22.3694581281,tanie/czasochlonne
24,66,33,24,46,54,18,19,20,51,18,19,13.7219387755,3.59948979592,17.9336734694,drogie/proste
40,45,59,11,15,49,43,8,9,46,37,48,10.5170731707,3.76585365854,17.9024390244,drogie/czasochlonne
53,41,39,8,7,60,44,37,49,8,39,36,13.2850356295,4.07363420428,19.0285035629,drogie/czasochlonne
26,39,61,42,30,33,40,21,29,24,32,29,12.7980295567,3.55665024631,18.4064039409,drogie/czasochlonne
35,37,26,32,36,1,38,31,35,39,33,33,13.0930851064,3.98936170213,21.1356382979,tanie/czasochlonne
42,8,43,41,47,11,9,50,40,11,53,44,15.9799498747,4.04511278195,21.4010025063,tanie/proste
41,38,43,37,7,29,45,32,4,38,30,33,11.124668435,3.72944297082,19.6551724138,drogie/czasochlonne
37,32,42,50,46,57,6,45,9,44,6,51,14.8964705882,4.15529411765,21.3082352941,tanie/proste
46,49,23,56,20,14,15,15,35,50,39,48,11.6048780488,4.06585365854,19.3414634146,drogie/czasochlonne
39,66,23,28,30,34,34,32,36,35,31,37,12.96,3.87764705882,19.7623529412,drogie/czasochlonne
20,20,15,20,19,16,25,14,21,18,19,17,13.5982142857,3.99107142857,19.0535714286,drogie/proste
51,54,59,59,20,17,40,16,16,15,25,43,10.3180722892,3.39036144578,17.5253012048,drogie/czasochlonne
59,49,12,16,49,15,17,15,46,20,50,51,13.6917293233,3.94235588972,18.9573934837,drogie/proste
41,27,8,39,33,8,49,40,43,43,46,46,14.1820330969,4.36170212766,22.1016548463,tanie/proste
27,33,33,58,30,56,65,24,20,25,25,19,13.8795180723,3.79036144578,18.1855421687,drogie/proste
7,15,43,10,52,46,51,18,51,51,57,20,15.6888361045,4.09263657957,18.8978622328,drogie/proste
20,56,21,52,28,40,59,20,47,19,13,50,13.0776470588,3.93647058824,19.5529411765,drogie/czasochlonne
11,31,42,14,11,45,53,39,7,45,52,54,13.0222772277,4.42574257426,21.6707920792,tanie/czasochlonne
51,22,17,18,18,71,52,43,16,44,13,57,13.8009478673,4.54265402844,22.3981042654,tanie/proste
